Var1;Var2;value;Source;Target;weight
Hypersomnia;BDI;0;20;28;0
Sleep Quality;BDI;0.084036112;21;28;0
RDI;BDI;0.000374529;22;28;0
BMI;BDI;0;23;28;0
children;BDI;0;24;28;0
MWT;BDI;0;25;28;0
ISI;BDI;0.108361118;26;28;0.108361118
TST;BDI;0;27;28;0
KSS;BDI;-0.020717153;29;28;0
Sleep Duration;BDI;0;30;28;0
ERP;BDI;0;31;28;0
FOSQ;BDI;0;32;28;0
Neuropsy;BDI;0.04117506;33;28;0
ODI;BDI;0;34;28;0
SF36;BDI;0.094975795;35;28;0.094975795
traumatic brain injury;BDI;0.036396798;36;28;0
FSS;BDI;0.095487289;37;28;0.095487289
Sleep Behavior;BDI;0;38;28;0
SSS;BDI;0;39;28;0
night time sleep;BDI;0;40;28;0
MRI;BDI;0;41;28;0
sleep wake disturbances;BDI;0;42;28;0
parasomnia;BDI;0;43;28;0
lowest oxygen saturation;BDI;0;44;28;0
upper airway resistance;BDI;0;45;28;0
prevalence sleep disorders;BDI;0;46;28;0
Nervous system;BDI;0;47;28;0
stop bang questionnaire;BDI;0;48;28;0
slow wave sleep;BDI;0;49;28;0
sleep breathing disorders;BDI;0;50;28;0
upper airway obstruction;BDI;0;51;28;0
motor vehicle accidents;BDI;0;52;28;0
sleep wake cycle;BDI;0;53;28;0
circadian rhythm sleep;BDI;0;54;28;0
Neurophysiology;BDI;0;55;28;0
patients moderate severe;BDI;0;56;28;0
sleep habits questionnaire;BDI;0;57;28;0
VAS;BDI;0.013194987;58;28;0
patients mild moderate;BDI;0;59;28;0
activities daily living;BDI;0;60;28;0
index sleepiness scale;BDI;0.030211009;61;28;0
difficulty falling asleep;BDI;0;62;28;0
heart rate variability;BDI;0;63;28;0
sleepiness scale score;BDI;0;64;28;0
patients obstructive syndrome;BDI;0;65;28;0
UPDRS;BDI;0.060203964;66;28;0
Classification of sleep disorders;BDI;0;67;28;0
sleep disorders common;BDI;0;68;28;0
sleep index sleepiness;BDI;0.052121844;69;28;0
sleep time sleep;BDI;0;70;28;0
mild moderate severe;BDI;0.027321992;71;28;0
HAD;BDI;0;72;28;0
sleepiness sleepiness scale;BDI;0;73;28;0
Classification of sleep disorders;BDI;0;67;28;0
sleep disorder characterized;BDI;0;75;28;0
quality index sleepiness;BDI;0.031519111;76;28;0
CPAP;KSS;-0.054909657;1;29;0
AHI;KSS;-0.06270455;2;29;0
ESS;KSS;-0.087660525;3;29;0.087660525
OSAS;KSS;-0.108530502;4;29;0.108530502
PD;KSS;-0.029538573;5;29;0
RLS;KSS;-0.041439849;6;29;0
ADHD;KSS;0;7;29;0
SDB;KSS;-0.040513801;8;29;0
EDS;KSS;-0.133982968;9;29;0.133982968
PSG;KSS;-0.049838731;10;29;0
REM;KSS;-0.02460705;11;29;0
EEG;KSS;0.067521623;12;29;0
Insomnia;KSS;-0.044850421;13;29;0
QoL;KSS;-0.05076754;14;29;0
Arousal;KSS;0;15;29;0
PSQI;KSS;-0.014454479;16;29;0
MSLT;KSS;0;17;29;0
Narcolepsy;KSS;-0.050644124;18;29;0
PVT;KSS;0.306217709;19;29;0.306217709
Hypersomnia;KSS;-0.031991632;20;29;0
Sleep Quality;KSS;-0.014860557;21;29;0
RDI;KSS;-0.023734268;22;29;0
BMI;KSS;-0.057508068;23;29;0
children;KSS;0;24;29;0
MWT;KSS;0;25;29;0
ISI;KSS;-0.022948439;26;29;0
TST;KSS;0;27;29;0
BDI;KSS;-0.020717153;28;29;0
Sleep Duration;KSS;0;30;29;0
ERP;KSS;0;31;29;0
FOSQ;KSS;0;32;29;0
Neuropsy;KSS;0;33;29;0
ODI;KSS;-0.024999616;34;29;0
SF36;KSS;-0.022154586;35;29;0
traumatic brain injury;KSS;0;36;29;0
FSS;KSS;0;37;29;0
Sleep Behavior;KSS;-0.026471725;38;29;0
SSS;KSS;0;39;29;0
night time sleep;KSS;0;40;29;0
MRI;KSS;-0.021047132;41;29;0
sleep wake disturbances;KSS;0;42;29;0
parasomnia;KSS;0;43;29;0
lowest oxygen saturation;KSS;0;44;29;0
upper airway resistance;KSS;0;45;29;0
prevalence sleep disorders;KSS;0;46;29;0
Nervous system;KSS;0;47;29;0
stop bang questionnaire;KSS;0;48;29;0
slow wave sleep;KSS;0;49;29;0
sleep breathing disorders;KSS;0;50;29;0
upper airway obstruction;KSS;0;51;29;0
motor vehicle accidents;KSS;0;52;29;0
sleep wake cycle;KSS;0;53;29;0
circadian rhythm sleep;KSS;0;54;29;0
Neurophysiology;KSS;0;55;29;0
patients moderate severe;KSS;-0.019911375;56;29;0
sleep habits questionnaire;KSS;0;57;29;0
VAS;KSS;0;58;29;0
patients mild moderate;KSS;0;59;29;0
activities daily living;KSS;0;60;29;0
index sleepiness scale;KSS;0;61;29;0
difficulty falling asleep;KSS;0;62;29;0
heart rate variability;KSS;0.038016279;63;29;0
sleepiness scale score;KSS;0;64;29;0
patients obstructive syndrome;KSS;0;65;29;0
UPDRS;KSS;0;66;29;0
Classification of sleep disorders;KSS;0;67;29;0
sleep disorders common;KSS;0;68;29;0
sleep index sleepiness;KSS;0;69;29;0
sleep time sleep;KSS;0;70;29;0
mild moderate severe;KSS;0;71;29;0
HAD;KSS;0;72;29;0
sleepiness sleepiness scale;KSS;0.116478809;73;29;0.116478809
Classification of sleep disorders;KSS;0;67;29;0
sleep disorder characterized;KSS;0;75;29;0
quality index sleepiness;KSS;0;76;29;0
CPAP;Sleep Duration;-0.098049767;1;30;0.098049767
AHI;Sleep Duration;-0.095365825;2;30;0.095365825
ESS;Sleep Duration;-0.073883076;3;30;0
OSAS;Sleep Duration;-0.138519629;4;30;0.138519629
PD;Sleep Duration;-0.056063453;5;30;0
RLS;Sleep Duration;0;6;30;0
ADHD;Sleep Duration;0.032788183;7;30;0
SDB;Sleep Duration;0;8;30;0
EDS;Sleep Duration;0.058932762;9;30;0
PSG;Sleep Duration;-0.080348126;10;30;0
REM;Sleep Duration;-0.036846195;11;30;0
EEG;Sleep Duration;-0.03220895;12;30;0
Insomnia;Sleep Duration;0.079736878;13;30;0
QoL;Sleep Duration;-0.060177882;14;30;0
Arousal;Sleep Duration;-0.035388232;15;30;0
PSQI;Sleep Duration;0.04998342;16;30;0
MSLT;Sleep Duration;-0.039519134;17;30;0
Narcolepsy;Sleep Duration;-0.075797193;18;30;0
PVT;Sleep Duration;0;19;30;0
Hypersomnia;Sleep Duration;0;20;30;0
Sleep Quality;Sleep Duration;0.128488666;21;30;0.128488666
RDI;Sleep Duration;0;22;30;0
BMI;Sleep Duration;0;23;30;0
children;Sleep Duration;0.123736024;24;30;0.123736024
MWT;Sleep Duration;-0.025594037;25;30;0
ISI;Sleep Duration;0;26;30;0
TST;Sleep Duration;0.09724454;27;30;0.09724454
BDI;Sleep Duration;0;28;30;0
KSS;Sleep Duration;0;29;30;0
ERP;Sleep Duration;0;31;30;0
FOSQ;Sleep Duration;-0.023972363;32;30;0
Neuropsy;Sleep Duration;0;33;30;0
ODI;Sleep Duration;-0.038488386;34;30;0
SF36;Sleep Duration;-0.026313779;35;30;0
traumatic brain injury;Sleep Duration;0;36;30;0
FSS;Sleep Duration;0;37;30;0
Sleep Behavior;Sleep Duration;0.059715497;38;30;0
SSS;Sleep Duration;-0.021902341;39;30;0
night time sleep;Sleep Duration;0;40;30;0
MRI;Sleep Duration;-0.031247187;41;30;0
sleep wake disturbances;Sleep Duration;0;42;30;0
parasomnia;Sleep Duration;0.056445392;43;30;0
lowest oxygen saturation;Sleep Duration;-0.024966076;44;30;0
upper airway resistance;Sleep Duration;-0.024301431;45;30;0
prevalence sleep disorders;Sleep Duration;0;46;30;0
Nervous system;Sleep Duration;-0.030259068;47;30;0
stop bang questionnaire;Sleep Duration;0;48;30;0
slow wave sleep;Sleep Duration;0;49;30;0
sleep breathing disorders;Sleep Duration;-0.023508035;50;30;0
upper airway obstruction;Sleep Duration;0;51;30;0
motor vehicle accidents;Sleep Duration;0;52;30;0
sleep wake cycle;Sleep Duration;0;53;30;0
circadian rhythm sleep;Sleep Duration;0;54;30;0
Neurophysiology;Sleep Duration;0;55;30;0
patients moderate severe;Sleep Duration;-0.030630953;56;30;0
sleep habits questionnaire;Sleep Duration;0.130754434;57;30;0.130754434
VAS;Sleep Duration;-0.026605679;58;30;0
patients mild moderate;Sleep Duration;0;59;30;0
activities daily living;Sleep Duration;0;60;30;0
index sleepiness scale;Sleep Duration;0;61;30;0
difficulty falling asleep;Sleep Duration;0.04831391;62;30;0
heart rate variability;Sleep Duration;0;63;30;0
sleepiness scale score;Sleep Duration;0;64;30;0
patients obstructive syndrome;Sleep Duration;-0.027864749;65;30;0
UPDRS;Sleep Duration;-0.020952911;66;30;0
Classification of sleep disorders;Sleep Duration;0;67;30;0
sleep disorders common;Sleep Duration;0;68;30;0
sleep index sleepiness;Sleep Duration;0;69;30;0
sleep time sleep;Sleep Duration;0;70;30;0
mild moderate severe;Sleep Duration;0;71;30;0
HAD;Sleep Duration;0;72;30;0
sleepiness sleepiness scale;Sleep Duration;0;73;30;0
Classification of sleep disorders;Sleep Duration;0;67;30;0
sleep disorder characterized;Sleep Duration;-0.025075251;75;30;0
quality index sleepiness;Sleep Duration;0;76;30;0
CPAP;ERP;0;1;31;0
AHI;ERP;-0.030249892;2;31;0
ESS;ERP;-0.02844238;3;31;0
OSAS;ERP;0;4;31;0
PD;ERP;0;5;31;0
RLS;ERP;0;6;31;0
ADHD;ERP;0;7;31;0
SDB;ERP;0;8;31;0
EDS;ERP;-0.043995529;9;31;0
PSG;ERP;0;10;31;0
REM;ERP;0;11;31;0
EEG;ERP;0.089503769;12;31;0.089503769
Insomnia;ERP;0;13;31;0
QoL;ERP;-0.025654449;14;31;0
Arousal;ERP;0;15;31;0
PSQI;ERP;0;16;31;0
MSLT;ERP;0.034403776;17;31;0
Narcolepsy;ERP;0;18;31;0
PVT;ERP;0;19;31;0
Hypersomnia;ERP;0;20;31;0
Sleep Quality;ERP;0;21;31;0
RDI;ERP;0.01287501;22;31;0
BMI;ERP;-0.024122648;23;31;0
children;ERP;0;24;31;0
MWT;ERP;0.025634941;25;31;0
ISI;ERP;0;26;31;0
TST;ERP;0;27;31;0
BDI;ERP;0;28;31;0
KSS;ERP;0;29;31;0
Sleep Duration;ERP;0;30;31;0
FOSQ;ERP;0;32;31;0
Neuropsy;ERP;0;33;31;0
ODI;ERP;0;34;31;0
SF36;ERP;0;35;31;0
traumatic brain injury;ERP;0;36;31;0
FSS;ERP;0;37;31;0
Sleep Behavior;ERP;0;38;31;0
SSS;ERP;0.035130685;39;31;0
night time sleep;ERP;0;40;31;0
MRI;ERP;0;41;31;0
sleep wake disturbances;ERP;0;42;31;0
parasomnia;ERP;0;43;31;0
lowest oxygen saturation;ERP;0;44;31;0
upper airway resistance;ERP;0;45;31;0
prevalence sleep disorders;ERP;0;46;31;0
Nervous system;ERP;0;47;31;0
stop bang questionnaire;ERP;0;48;31;0
slow wave sleep;ERP;0;49;31;0
sleep breathing disorders;ERP;0.000104745;50;31;0
upper airway obstruction;ERP;0;51;31;0
motor vehicle accidents;ERP;0;52;31;0
sleep wake cycle;ERP;0;53;31;0
circadian rhythm sleep;ERP;0;54;31;0
Neurophysiology;ERP;0.097917603;55;31;0.097917603
patients moderate severe;ERP;0;56;31;0
sleep habits questionnaire;ERP;0;57;31;0
VAS;ERP;0.020058446;58;31;0
patients mild moderate;ERP;0;59;31;0
activities daily living;ERP;0;60;31;0
index sleepiness scale;ERP;0;61;31;0
difficulty falling asleep;ERP;0;62;31;0
heart rate variability;ERP;0;63;31;0
sleepiness scale score;ERP;0;64;31;0
patients obstructive syndrome;ERP;0;65;31;0
UPDRS;ERP;0;66;31;0
Classification of sleep disorders;ERP;0;67;31;0
sleep disorders common;ERP;0;68;31;0
sleep index sleepiness;ERP;0;69;31;0
sleep time sleep;ERP;0;70;31;0
mild moderate severe;ERP;0;71;31;0
HAD;ERP;0;72;31;0
sleepiness sleepiness scale;ERP;0;73;31;0
Classification of sleep disorders;ERP;0;67;31;0
sleep disorder characterized;ERP;0;75;31;0
quality index sleepiness;ERP;0;76;31;0
CPAP;FOSQ;0.116031718;1;32;0.116031718
AHI;FOSQ;0.093295318;2;32;0.093295318
ESS;FOSQ;0.125843607;3;32;0.125843607
OSAS;FOSQ;0.097666945;4;32;0.097666945
PD;FOSQ;-0.027871372;5;32;0
RLS;FOSQ;0;6;32;0
ADHD;FOSQ;0;7;32;0
SDB;FOSQ;0;8;32;0
EDS;FOSQ;0;9;32;0
PSG;FOSQ;0;10;32;0
REM;FOSQ;0;11;32;0
EEG;FOSQ;0;12;32;0
Insomnia;FOSQ;0;13;32;0
QoL;FOSQ;0.132391762;14;32;0.132391762
Arousal;FOSQ;0;15;32;0
PSQI;FOSQ;0;16;32;0
MSLT;FOSQ;0;17;32;0
Narcolepsy;FOSQ;0;18;32;0
PVT;FOSQ;0;19;32;0
Hypersomnia;FOSQ;0;20;32;0
Sleep Quality;FOSQ;0;21;32;0
RDI;FOSQ;0;22;32;0
BMI;FOSQ;0.045473244;23;32;0
children;FOSQ;0;24;32;0
MWT;FOSQ;0;25;32;0
ISI;FOSQ;0.026193898;26;32;0
TST;FOSQ;0;27;32;0
BDI;FOSQ;0;28;32;0
KSS;FOSQ;0;29;32;0
Sleep Duration;FOSQ;-0.023972363;30;32;0
ERP;FOSQ;0;31;32;0
Neuropsy;FOSQ;0;33;32;0
ODI;FOSQ;0;34;32;0
SF36;FOSQ;0.140112617;35;32;0.140112617
traumatic brain injury;FOSQ;0;36;32;0
FSS;FOSQ;0.033340496;37;32;0
Sleep Behavior;FOSQ;0;38;32;0
SSS;FOSQ;0;39;32;0
night time sleep;FOSQ;0;40;32;0
MRI;FOSQ;0;41;32;0
sleep wake disturbances;FOSQ;0;42;32;0
parasomnia;FOSQ;0;43;32;0
lowest oxygen saturation;FOSQ;0;44;32;0
upper airway resistance;FOSQ;0;45;32;0
prevalence sleep disorders;FOSQ;0;46;32;0
Nervous system;FOSQ;0;47;32;0
stop bang questionnaire;FOSQ;0;48;32;0
slow wave sleep;FOSQ;0;49;32;0
sleep breathing disorders;FOSQ;0;50;32;0
upper airway obstruction;FOSQ;0;51;32;0
motor vehicle accidents;FOSQ;0;52;32;0
sleep wake cycle;FOSQ;0;53;32;0
circadian rhythm sleep;FOSQ;0;54;32;0
Neurophysiology;FOSQ;0;55;32;0
patients moderate severe;FOSQ;0.051212026;56;32;0
sleep habits questionnaire;FOSQ;0;57;32;0
VAS;FOSQ;0;58;32;0
patients mild moderate;FOSQ;0.038471161;59;32;0
activities daily living;FOSQ;0.013807782;60;32;0
index sleepiness scale;FOSQ;0;61;32;0
difficulty falling asleep;FOSQ;0;62;32;0
heart rate variability;FOSQ;0;63;32;0
sleepiness scale score;FOSQ;0;64;32;0
patients obstructive syndrome;FOSQ;0;65;32;0
UPDRS;FOSQ;0;66;32;0
Classification of sleep disorders;FOSQ;0;67;32;0
sleep disorders common;FOSQ;0;68;32;0
sleep index sleepiness;FOSQ;0;69;32;0
sleep time sleep;FOSQ;0;70;32;0
mild moderate severe;FOSQ;0;71;32;0
HAD;FOSQ;0;72;32;0
sleepiness sleepiness scale;FOSQ;0.04585236;73;32;0
Classification of sleep disorders;FOSQ;0;67;32;0
sleep disorder characterized;FOSQ;0;75;32;0
quality index sleepiness;FOSQ;0;76;32;0
CPAP;Neuropsy;0;1;33;0
AHI;Neuropsy;-0.031070018;2;33;0
ESS;Neuropsy;-0.034028571;3;33;0
OSAS;Neuropsy;-0.029099869;4;33;0
PD;Neuropsy;0.078861512;5;33;0
RLS;Neuropsy;0;6;33;0
ADHD;Neuropsy;0.066556603;7;33;0
SDB;Neuropsy;0;8;33;0
EDS;Neuropsy;0;9;33;0
PSG;Neuropsy;-0.018423118;10;33;0
REM;Neuropsy;0;11;33;0
EEG;Neuropsy;0;12;33;0
Insomnia;Neuropsy;0;13;33;0
QoL;Neuropsy;0;14;33;0
Arousal;Neuropsy;0;15;33;0
PSQI;Neuropsy;0;16;33;0
MSLT;Neuropsy;0;17;33;0
Narcolepsy;Neuropsy;0;18;33;0
PVT;Neuropsy;0;19;33;0
Hypersomnia;Neuropsy;0;20;33;0
Sleep Quality;Neuropsy;0;21;33;0
RDI;Neuropsy;0;22;33;0
BMI;Neuropsy;-0.035915941;23;33;0
children;Neuropsy;0;24;33;0
MWT;Neuropsy;0;25;33;0
ISI;Neuropsy;0;26;33;0
TST;Neuropsy;-0.027637491;27;33;0
BDI;Neuropsy;0.04117506;28;33;0
KSS;Neuropsy;0;29;33;0
Sleep Duration;Neuropsy;0;30;33;0
ERP;Neuropsy;0;31;33;0
FOSQ;Neuropsy;0;32;33;0
ODI;Neuropsy;0;34;33;0
SF36;Neuropsy;0;35;33;0
traumatic brain injury;Neuropsy;0.042165145;36;33;0
FSS;Neuropsy;0;37;33;0
Sleep Behavior;Neuropsy;0;38;33;0
SSS;Neuropsy;0;39;33;0
night time sleep;Neuropsy;0;40;33;0
MRI;Neuropsy;0.065862044;41;33;0
sleep wake disturbances;Neuropsy;0;42;33;0
parasomnia;Neuropsy;0;43;33;0
lowest oxygen saturation;Neuropsy;0;44;33;0
upper airway resistance;Neuropsy;0;45;33;0
prevalence sleep disorders;Neuropsy;0;46;33;0
Nervous system;Neuropsy;0;47;33;0
stop bang questionnaire;Neuropsy;0;48;33;0
slow wave sleep;Neuropsy;0;49;33;0
sleep breathing disorders;Neuropsy;0;50;33;0
upper airway obstruction;Neuropsy;0;51;33;0
motor vehicle accidents;Neuropsy;0;52;33;0
sleep wake cycle;Neuropsy;0;53;33;0
circadian rhythm sleep;Neuropsy;0;54;33;0
Neurophysiology;Neuropsy;0.027580373;55;33;0
patients moderate severe;Neuropsy;0;56;33;0
sleep habits questionnaire;Neuropsy;0;57;33;0
VAS;Neuropsy;0;58;33;0
patients mild moderate;Neuropsy;0.010423811;59;33;0
activities daily living;Neuropsy;0;60;33;0
index sleepiness scale;Neuropsy;0;61;33;0
difficulty falling asleep;Neuropsy;0;62;33;0
heart rate variability;Neuropsy;0;63;33;0
sleepiness scale score;Neuropsy;0;64;33;0
patients obstructive syndrome;Neuropsy;0.014114257;65;33;0
UPDRS;Neuropsy;0.046550511;66;33;0
Classification of sleep disorders;Neuropsy;0;67;33;0
sleep disorders common;Neuropsy;0;68;33;0
sleep index sleepiness;Neuropsy;0;69;33;0
sleep time sleep;Neuropsy;0;70;33;0
mild moderate severe;Neuropsy;0;71;33;0
HAD;Neuropsy;0;72;33;0
sleepiness sleepiness scale;Neuropsy;0;73;33;0
Classification of sleep disorders;Neuropsy;0;67;33;0
sleep disorder characterized;Neuropsy;0;75;33;0
quality index sleepiness;Neuropsy;0;76;33;0
CPAP;ODI;0.067288607;1;34;0
AHI;ODI;0.220380309;2;34;0.220380309
ESS;ODI;0.11785663;3;34;0.11785663
OSAS;ODI;0.165567976;4;34;0.165567976
PD;ODI;-0.033344504;5;34;0
RLS;ODI;-0.031680225;6;34;0
ADHD;ODI;0;7;34;0
SDB;ODI;0.056435976;8;34;0
EDS;ODI;0;9;34;0
PSG;ODI;0.080869958;10;34;0
REM;ODI;0;11;34;0
EEG;ODI;0;12;34;0
Insomnia;ODI;-0.039032873;13;34;0
QoL;ODI;0;14;34;0
Arousal;ODI;0;15;34;0
PSQI;ODI;0;16;34;0
MSLT;ODI;-0.032944471;17;34;0
Narcolepsy;ODI;-0.048321345;18;34;0
PVT;ODI;0;19;34;0
Hypersomnia;ODI;-0.028010039;20;34;0
Sleep Quality;ODI;-0.034383386;21;34;0
RDI;ODI;0.05469996;22;34;0
BMI;ODI;0.119577544;23;34;0.119577544
children;ODI;0;24;34;0
MWT;ODI;0;25;34;0
ISI;ODI;0;26;34;0
TST;ODI;0;27;34;0
BDI;ODI;0;28;34;0
KSS;ODI;-0.024999616;29;34;0
Sleep Duration;ODI;-0.038488386;30;34;0
ERP;ODI;0;31;34;0
FOSQ;ODI;0;32;34;0
Neuropsy;ODI;0;33;34;0
SF36;ODI;0;35;34;0
traumatic brain injury;ODI;0;36;34;0
FSS;ODI;0;37;34;0
Sleep Behavior;ODI;-0.02517489;38;34;0
SSS;ODI;0;39;34;0
night time sleep;ODI;0;40;34;0
MRI;ODI;0;41;34;0
sleep wake disturbances;ODI;0;42;34;0
parasomnia;ODI;0;43;34;0
lowest oxygen saturation;ODI;0.079731767;44;34;0
upper airway resistance;ODI;0;45;34;0
prevalence sleep disorders;ODI;0;46;34;0
Nervous system;ODI;0;47;34;0
stop bang questionnaire;ODI;0;48;34;0
slow wave sleep;ODI;0;49;34;0
sleep breathing disorders;ODI;0;50;34;0
upper airway obstruction;ODI;0;51;34;0
motor vehicle accidents;ODI;0;52;34;0
sleep wake cycle;ODI;0;53;34;0
circadian rhythm sleep;ODI;0;54;34;0
Neurophysiology;ODI;0;55;34;0
patients moderate severe;ODI;0.068205729;56;34;0
sleep habits questionnaire;ODI;0;57;34;0
VAS;ODI;0;58;34;0
patients mild moderate;ODI;0;59;34;0
activities daily living;ODI;-0.005776314;60;34;0
index sleepiness scale;ODI;0.006536069;61;34;0
difficulty falling asleep;ODI;0;62;34;0
heart rate variability;ODI;0;63;34;0
sleepiness scale score;ODI;0.037616738;64;34;0
patients obstructive syndrome;ODI;0.027452963;65;34;0
UPDRS;ODI;0;66;34;0
Classification of sleep disorders;ODI;0;67;34;0
sleep disorders common;ODI;0;68;34;0
sleep index sleepiness;ODI;0;69;34;0
sleep time sleep;ODI;0;70;34;0
mild moderate severe;ODI;0;71;34;0
HAD;ODI;0;72;34;0
sleepiness sleepiness scale;ODI;0;73;34;0
Classification of sleep disorders;ODI;0;67;34;0
sleep disorder characterized;ODI;0;75;34;0
quality index sleepiness;ODI;0;76;34;0
CPAP;SF36;0.053668578;1;35;0
AHI;SF36;0.042286831;2;35;0
ESS;SF36;0.14008597;3;35;0.14008597
OSAS;SF36;0.028519563;4;35;0
PD;SF36;0;5;35;0
RLS;SF36;0.0049181;6;35;0
ADHD;SF36;0;7;35;0
SDB;SF36;0;8;35;0
EDS;SF36;0;9;35;0
PSG;SF36;0;10;35;0
REM;SF36;0;11;35;0
EEG;SF36;-0.033351147;12;35;0
Insomnia;SF36;0;13;35;0
QoL;SF36;0.3298695;14;35;0.3298695
Arousal;SF36;0;15;35;0
PSQI;SF36;0.115157654;16;35;0.115157654
MSLT;SF36;-0.032026153;17;35;0
Narcolepsy;SF36;0;18;35;0
PVT;SF36;0;19;35;0
Hypersomnia;SF36;0;20;35;0
Sleep Quality;SF36;0.058158988;21;35;0
RDI;SF36;0;22;35;0
BMI;SF36;0.026940903;23;35;0
children;SF36;0;24;35;0
MWT;SF36;0;25;35;0
ISI;SF36;0;26;35;0
TST;SF36;-0.02321295;27;35;0
BDI;SF36;0.094975795;28;35;0.094975795
KSS;SF36;-0.022154586;29;35;0
Sleep Duration;SF36;-0.026313779;30;35;0
ERP;SF36;0;31;35;0
FOSQ;SF36;0.140112617;32;35;0.140112617
Neuropsy;SF36;0;33;35;0
ODI;SF36;0;34;35;0
traumatic brain injury;SF36;0;36;35;0
FSS;SF36;0.056782786;37;35;0
Sleep Behavior;SF36;-0.022442905;38;35;0
SSS;SF36;0;39;35;0
night time sleep;SF36;0;40;35;0
MRI;SF36;0;41;35;0
sleep wake disturbances;SF36;0;42;35;0
parasomnia;SF36;0;43;35;0
lowest oxygen saturation;SF36;0;44;35;0
upper airway resistance;SF36;0;45;35;0
prevalence sleep disorders;SF36;0;46;35;0
Nervous system;SF36;-0.021541714;47;35;0
stop bang questionnaire;SF36;0;48;35;0
slow wave sleep;SF36;0;49;35;0
sleep breathing disorders;SF36;0;50;35;0
upper airway obstruction;SF36;0;51;35;0
motor vehicle accidents;SF36;0;52;35;0
sleep wake cycle;SF36;0;53;35;0
circadian rhythm sleep;SF36;0;54;35;0
Neurophysiology;SF36;0;55;35;0
patients moderate severe;SF36;0.026323744;56;35;0
sleep habits questionnaire;SF36;0;57;35;0
VAS;SF36;0.031327282;58;35;0
patients mild moderate;SF36;0.036537791;59;35;0
activities daily living;SF36;0;60;35;0
index sleepiness scale;SF36;0.027555428;61;35;0
difficulty falling asleep;SF36;0;62;35;0
heart rate variability;SF36;0;63;35;0
sleepiness scale score;SF36;0;64;35;0
patients obstructive syndrome;SF36;0;65;35;0
UPDRS;SF36;0;66;35;0
Classification of sleep disorders;SF36;0;67;35;0
sleep disorders common;SF36;0;68;35;0
sleep index sleepiness;SF36;0;69;35;0
sleep time sleep;SF36;0;70;35;0
mild moderate severe;SF36;0;71;35;0
HAD;SF36;0.055389156;72;35;0
sleepiness sleepiness scale;SF36;0.011781659;73;35;0
Classification of sleep disorders;SF36;0;67;35;0
sleep disorder characterized;SF36;0;75;35;0
quality index sleepiness;SF36;0.037858027;76;35;0
CPAP;traumatic brain injury;0;1;36;0
AHI;traumatic brain injury;-0.032579726;2;36;0
ESS;traumatic brain injury;0;3;36;0
OSAS;traumatic brain injury;-0.041200448;4;36;0
PD;traumatic brain injury;0;5;36;0
RLS;traumatic brain injury;0;6;36;0
ADHD;traumatic brain injury;0;7;36;0
SDB;traumatic brain injury;0;8;36;0
EDS;traumatic brain injury;0;9;36;0
PSG;traumatic brain injury;0;10;36;0
REM;traumatic brain injury;0;11;36;0
EEG;traumatic brain injury;0;12;36;0
Insomnia;traumatic brain injury;0;13;36;0
QoL;traumatic brain injury;0;14;36;0
Arousal;traumatic brain injury;0;15;36;0
PSQI;traumatic brain injury;0.029771353;16;36;0
MSLT;traumatic brain injury;0;17;36;0
Narcolepsy;traumatic brain injury;0;18;36;0
PVT;traumatic brain injury;0;19;36;0
Hypersomnia;traumatic brain injury;0;20;36;0
Sleep Quality;traumatic brain injury;0;21;36;0
RDI;traumatic brain injury;0;22;36;0
BMI;traumatic brain injury;0;23;36;0
children;traumatic brain injury;0;24;36;0
MWT;traumatic brain injury;0;25;36;0
ISI;traumatic brain injury;0;26;36;0
TST;traumatic brain injury;0;27;36;0
BDI;traumatic brain injury;0.036396798;28;36;0
KSS;traumatic brain injury;0;29;36;0
Sleep Duration;traumatic brain injury;0;30;36;0
ERP;traumatic brain injury;0;31;36;0
FOSQ;traumatic brain injury;0;32;36;0
Neuropsy;traumatic brain injury;0.042165145;33;36;0
ODI;traumatic brain injury;0;34;36;0
SF36;traumatic brain injury;0;35;36;0
FSS;traumatic brain injury;0.061880353;37;36;0
Sleep Behavior;traumatic brain injury;0;38;36;0
SSS;traumatic brain injury;0;39;36;0
night time sleep;traumatic brain injury;0;40;36;0
MRI;traumatic brain injury;0;41;36;0
sleep wake disturbances;traumatic brain injury;0.170589501;42;36;0.170589501
parasomnia;traumatic brain injury;0;43;36;0
lowest oxygen saturation;traumatic brain injury;0;44;36;0
upper airway resistance;traumatic brain injury;0;45;36;0
prevalence sleep disorders;traumatic brain injury;0;46;36;0
Nervous system;traumatic brain injury;0;47;36;0
stop bang questionnaire;traumatic brain injury;0;48;36;0
slow wave sleep;traumatic brain injury;0.011300377;49;36;0
sleep breathing disorders;traumatic brain injury;0;50;36;0
upper airway obstruction;traumatic brain injury;0;51;36;0
motor vehicle accidents;traumatic brain injury;0;52;36;0
sleep wake cycle;traumatic brain injury;0;53;36;0
circadian rhythm sleep;traumatic brain injury;0;54;36;0
